N,P,K,temperature,humidity,label,Region,Soil_Type,soil_moisture_range
4,59,22,29.33743412,49.00323081,mothbeans,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 70)"
22,51,16,27.96583691,61.34900107,mothbeans,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
33,47,17,24.86803974,48.27531965,mothbeans,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
2,51,17,25.87682261,45.96341933,mothbeans,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 70)"
16,51,21,31.01963639,49.9767522,mothbeans,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 70)"
19,55,20,27.43329405,87.80507732,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
8,54,20,28.3340432,80.77275974,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
36,55,20,27.01470397,84.34262707,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
10,56,16,28.17432665,81.04554836,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
22,56,17,29.87888063,87.32761241,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
9,57,24,29.89232778,89.71503316,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
34,59,23,28.56212158,83.24855855,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
31,51,25,27.53592929,85.5701901,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
0,49,18,29.68361658,87.93598094,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
21,39,20,28.14448546,82.1193047,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
28,35,22,29.53037621,86.73346018,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
17,52,17,27.88352946,86.45147631,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
24,42,23,28.22471276,82.35916228,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
28,46,16,29.008124,84.96089355,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
21,38,21,29.75538903,86.45193297,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
34,60,25,29.78416743,85.16906976,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
19,53,22,27.8640132,80.4513142,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
31,58,15,27.11026483,84.96771717,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
19,35,24,27.11030369,83.64274107,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
24,53,17,28.95451232,89.07866095,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
13,47,20,29.21780035,87.93724219,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
31,53,16,28.7420098,85.81675947,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
28,45,23,29.65021184,80.29868321,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
31,37,21,27.23924995,86.404241,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
33,60,15,28.95172351,81.67085323,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
34,45,21,28.18837136,82.60629652,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
13,57,25,28.30041493,86.20681554,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
33,57,17,27.89636126,88.71782287,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
32,57,22,28.6899851,87.50436797,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
23,59,25,27.8262623,88.73100226,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
35,41,18,28.70562673,81.59200689,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
6,48,24,28.6362812,84.61431076,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
29,36,25,28.28511547,88.4393979,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
4,36,22,27.60887393,86.13316408,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
10,59,22,28.60901145,86.99495766,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
14,48,21,29.24598976,84.80084105,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
8,50,21,28.62911222,89.1148059,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
20,40,15,29.57329479,88.07505524,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
36,43,22,27.82684262,87.16679147,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
14,57,15,29.8757015,83.14796296,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
11,60,23,27.33684386,88.50229102,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
10,59,15,29.83040388,89.30428305,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
7,60,25,28.2753171,82.76020821,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
2,47,15,29.86860065,85.99127934,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
20,45,22,29.5888162,89.9939693,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
2,39,15,28.07219563,82.9116472,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
27,40,24,27.84026517,89.99615558,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
35,48,15,27.10818093,87.4512669,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
4,59,25,27.68515114,81.94268594,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
1,48,24,29.34594634,85.60472562,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
36,43,21,28.36319404,84.8593608,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
11,46,24,27.65280218,89.80650642,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
34,47,19,27.31372793,85.44815232,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
21,44,18,27.06909959,86.89934108,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
17,58,20,28.06642822,85.91625451,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
25,40,21,27.73329078,81.13903037,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
2,38,18,27.53632932,89.92908171,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
9,48,20,29.66461594,84.28187572,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
37,49,25,29.9145443,85.85384444,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
36,38,15,28.36363858,87.59810657,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
40,58,15,29.46416042,87.60890009,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
30,44,16,29.73013036,82.89166381,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
1,59,23,27.46852989,87.17649,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
9,48,22,27.77076285,87.09979549,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
14,41,17,29.12939524,88.48312598,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
35,52,19,27.10606808,89.89593328,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
31,48,17,28.88078945,86.94206817,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
4,41,20,28.14720892,83.8001509,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
30,37,25,29.89129144,80.14487166,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
9,35,20,27.41503453,80.98004661,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
20,41,20,29.27308605,89.4875022,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
37,50,23,29.65296893,88.48587386,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
34,35,21,28.44524991,82.67639542,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
14,37,15,27.96235681,83.97586797,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
23,39,22,29.25649321,81.97952224,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
5,45,21,28.36291385,88.00989267,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
22,37,20,27.62749466,86.49366929,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
40,51,17,28.66086349,86.12194568,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
27,56,20,29.2114218,87.11497805,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
31,40,22,29.40889385,86.16063492,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
38,36,21,28.02952623,84.8845732,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
6,37,17,28.08657178,80.35005927,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
6,47,18,29.16174608,80.28038146,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
24,44,17,29.8596912,80.03499648,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
25,59,19,29.06631494,83.6869203,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
32,56,21,27.38538997,88.66663953,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
8,45,18,27.93034941,85.42058715,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
19,39,17,29.2808618,81.8009244,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
39,37,15,28.9973145,83.78911515,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
33,37,19,27.92678579,86.5543196,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
26,54,17,28.5474135,88.9570454,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
21,51,15,29.36488409,89.1886954,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
22,54,20,28.56149805,83.63802195,mungbean,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
29,45,16,28.43683487,87.91332682,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
4,40,21,28.79728147,80.45744422,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
10,37,22,28.7275267,89.12760359,mungbean,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
4,44,19,27.95639663,83.52706038,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
20,45,17,28.17458662,83.69659318,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
23,45,23,28.77653519,86.69133979,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
25,48,21,28.438097,83.48991368,mungbean,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
56,79,15,29.48439992,63.19915325,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
25,62,21,26.73433965,68.13999721,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
42,61,22,26.27274407,62.28814857,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
42,73,25,34.03679184,67.21113844,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
44,58,18,28.03644051,65.06601664,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
50,55,16,28.81460716,65.33538112,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
35,72,21,34.03619494,64.28791388,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
30,64,20,33.8642935,61.57072498,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
27,64,21,32.84213012,68.68401492,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
50,74,17,27.10053268,63.36085585,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
39,73,24,25.65842532,61.18235808,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
57,67,25,32.34744009,66.61452812,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
52,63,19,29.58949031,68.32176769,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
55,66,22,30.91219459,68.79427388,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
51,56,18,28.12787838,64.2097765,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
36,66,15,30.08545364,69.34811988,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
59,55,19,31.74379487,62.51007687,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
50,58,23,27.81326852,62.50460464,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
30,65,25,32.88733849,64.59457409,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
20,62,18,29.36358721,64.98742947,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
58,71,15,27.82592799,67.5861883,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
25,71,24,28.49538735,60.44848407,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
52,71,16,27.74274761,68.53997144,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
40,63,18,30.41588462,67.66323804,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
20,60,25,27.3254209,69.09047809,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
48,61,21,30.28496619,61.69295127,blackgram,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 70)"
49,68,22,28.56840626,61.53278622,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
48,62,15,25.36586097,66.6379724,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
32,66,17,34.9466155,65.26774011,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
21,63,22,25.09737391,67.72837887,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
20,72,19,32.47648301,64.34848735,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
25,65,21,33.86351172,68.59232289,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
41,78,21,25.19857725,60.37332688,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
53,67,17,31.77681682,69.01852894,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
39,60,21,34.89814946,63.59948557,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
25,76,17,31.74105409,68.63525428,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
21,78,19,27.16159076,66.76017239,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
57,60,17,26.23773129,67.88521396,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
56,75,15,30.20157245,60.06534859,blackgram,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 70)"
49,72,15,31.55846339,67.83563765,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
24,80,19,29.67892453,69.0854554,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
49,76,18,27.05365239,67.7017527,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
28,68,19,34.63880966,61.38597868,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
55,78,21,33.39438752,62.93692886,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
50,64,25,28.84079155,63.37230676,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
34,80,19,31.49338309,63.0563645,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
20,68,23,25.54960633,63.95425534,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
55,67,16,34.37329112,69.69366426,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
23,70,15,34.6008247,63.11296779,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
53,74,15,29.43463808,64.94329356,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
26,67,16,29.10713092,67.90577375,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
33,80,22,28.57006111,65.71765781,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
37,79,19,27.54384835,69.3478631,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
33,75,21,33.04687968,68.93875631,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
22,55,20,33.95309131,69.96100028,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
20,68,17,30.11873003,60.11680815,blackgram,Central Plateau & Hills,['Alluvial Shallow Black'],"(50, 70)"
43,68,20,29.57812712,66.17587668,blackgram,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 70)"
